CaseID,Feature__00,Feature__01,Feature__02,Feature__03,Feature__04,Feature__05,Feature__06,Feature__07,Feature__08,Feature__09
105 Benign,0.004050073637702504,0.039248895434462444,0.030191458026509573,0.12017673048600884,0.3568483063328424,0.20552282768777613,0.05706921944035346,0.03858615611192931,0.11325478645066274,0.03505154639175258
15 Benign,0.007279177881086372,0.03471372644971862,0.034071446048446294,0.14387080988500123,0.38649987766087596,0.21002569121605089,0.06272938585759726,0.038628578419378515,0.04260459995106435,0.03957670663078052
68 Malignant,0.0051688318189782485,0.0424144577106956,0.02773397411829491,0.12119221045781081,0.3445533278265876,0.2270218517684163,0.07011088583514806,0.054610648043853724,0.05857800805987334,0.048615804360341415
29 Malignant,0.014562410329985653,0.04289813486370158,0.03892874222859875,0.1457197513151602,0.33890483022477286,0.19067431850789096,0.07051649928263988,0.05148254423720708,0.052534672405547586,0.05377809660449546
72 Malignant,0.0067654639175257734,0.04639175257731959,0.03468642611683849,0.12768470790378006,0.3640463917525773,0.2183204467353952,0.05562714776632302,0.0509020618556701,0.0547680412371134,0.040807560137457045
50 Benign,0.0063563218390804595,0.03803448275862069,0.0297816091954023,0.1290344827586207,0.3767011494252874,0.21679310344827588,0.06718390804597701,0.04357471264367816,0.0523448275862069,0.040195402298850574
70 Malignant,0.010125467752586397,0.04651207304118137,0.0302376326694676,0.12004134406492549,0.2411497861018863,0.19302031792820296,0.06387275215572931,0.06719846108202777,0.17496100067949735,0.0528811645244954
102 Malignant,0.005826558265582656,0.04209575429087624,0.02931345980126468,0.1239747064137308,0.3267118337850045,0.21955736224028907,0.06991869918699187,0.05604336043360433,0.08107497741644083,0.045483288166215
99 Benign,0.0060172570390554046,0.03931085376930064,0.03274485316379049,0.12844383893430214,0.3663714804722979,0.20897668785952164,0.06435437481077808,0.05227255525280049,0.06214993944898577,0.039358159249167426
72 Benign,0.0034198771635957567,0.03764856026162559,0.025604211533859774,0.1118289862008455,0.35857860732232594,0.22921153385977508,0.05701124670973917,0.05420953976230358,0.08492861131052086,0.03755882587540879
12 Benign,0.006454388984509466,0.03598321858864027,0.03103485370051635,0.13855421686746988,0.40259251290877796,0.21520008605851979,0.05798192771084337,0.039586919104991396,0.03442340791738382,0.03818846815834768
65 Malignant,0.008638743455497382,0.0415417945477523,0.03360714930492869,0.12550099295901787,0.29398808449178554,0.19012457122224227,0.06187037371366673,0.05319552265751941,0.14695793464524282,0.04457483300234699
54 Malignant,0.006239295326645461,0.03440787863958894,0.03174700269146073,0.14231098605333986,0.3850929777342794,0.21256422804012723,0.06358575972596037,0.04058600440420847,0.0470393931979447,0.036426474186444825
109 Benign,0.01518542199488491,0.04583599744245524,0.04191975703324808,0.13670875959079284,0.35054347826086957,0.1878596547314578,0.06433823529411764,0.051350703324808185,0.052269820971867005,0.05398817135549872
44 Malignant,0.005124549819927971,0.04196428571428571,0.028698979591836735,0.12404711884753901,0.3643007202881152,0.22106842737094837,0.06870498199279712,0.05281362545018007,0.04904711884753902,0.04423019207683073
67 Malignant,0.007510947541170067,0.03955738623900168,0.030742482959207715,0.1271945859432759,0.29529519770568785,0.1979737908958704,0.062013047681721056,0.056057910258597576,0.14120906350792528,0.04244558726754247
44 Benign,0.004866562009419153,0.020251177394034536,0.021507064364207223,0.09084249084249084,0.22836211407639978,0.12574568288854004,0.029827315541601257,0.024856096284667714,0.43212977498691785,0.02161172161172161
60 Benign,0.006707946336429308,0.034337179848015764,0.0319448353504081,0.13519091847265222,0.3975982737592645,0.213387747443475,0.06112205647809363,0.03823060324608312,0.04400037526972511,0.037480063795853266
90 Benign,0.005158523155393265,0.03726888077435808,0.02764736567553469,0.12250043470700747,0.39065669738596187,0.21335419926969224,0.05868544600938967,0.04715122007766765,0.06013446936764621,0.03744276357734887
115 Malignant,0.005797511312217195,0.038744343891402716,0.026599421820010054,0.12025515334338864,0.29265648567119157,0.2110514077425842,0.059609100050276524,0.05698529411764706,0.1455505279034691,0.04275075414781297
30 Malignant,0.005845158444232041,0.0322035144474671,0.030438938313359313,0.13524740827880302,0.38276597309021393,0.20969046393647525,0.06054701860157342,0.040033821042570396,0.06999485331960885,0.03323285052569664
95 Benign,0.006401847090308024,0.04051004880096552,0.0326651624075143,0.13244477095030696,0.38374350632313586,0.21065750118066853,0.06443826415490371,0.04523272288397964,0.04318623078134019,0.04071994542687726
110 Malignant,0.004931716295437643,0.03943295649536535,0.028472663666920108,0.1206920190953396,0.3532513181019332,0.20716532259739828,0.06105439845110039,0.05117850153934363,0.09605421148628716,0.037766892270874625
31 Benign,0.0068392156862745095,0.03845647058823529,0.03152941176470588,0.13273725490196078,0.3737788235294118,0.2155921568627451,0.06847372549019608,0.0462556862745098,0.044536470588235295,0.04180078431372549
17 Benign,0.011260508522508162,0.049001208319407664,0.040864334010334985,0.1385325346427745,0.3137774121397537,0.1964161760547086,0.07860503380723449,0.05823071188009358,0.05709951924312929,0.056212561380055016
107 Benign,0.006268316509280365,0.03809833930315858,0.03337675024422013,0.13692608270921525,0.380332139368284,0.21320416802344513,0.05999674373168349,0.04151742103549332,0.05079778573754477,0.03948225333767502
36 Malignant,0.010191057396992541,0.04329703641657692,0.03728411311874277,0.14101950460691637,0.330501376091899,0.1975090742291891,0.0709883929639823,0.055492401579514176,0.06628175980216186,0.04743528379402497
82 Malignant,0.006533969520011395,0.04255091867255377,0.032367184161800316,0.13397308075772682,0.3608638370602478,0.2160304799886056,0.06783221763281584,0.04972582253240279,0.04522147842187722,0.04490101125195841
104 Benign,0.005555555555555556,0.039164941338854384,0.026949620427881297,0.12612146307798483,0.36977225672877845,0.21935817805383023,0.06231884057971015,0.050897170462387856,0.06245686680469289,0.03740510697032436
41 Benign,0.006504524886877828,0.03464366515837104,0.030260180995475113,0.1319287330316742,0.39394796380090497,0.22157805429864252,0.06245286576168929,0.0386500754147813,0.03766025641025641,0.0423736802413273
61 Malignant,0.0062704471101417665,0.040553435114503815,0.03223827699018539,0.1346782988004362,0.3781352235550709,0.21476281352235552,0.06093238822246456,0.04580152671755725,0.044915485278080695,0.04171210468920392
52 Malignant,0.007208562518609061,0.03601147101687744,0.03450707536081989,0.14699199222728912,0.3611646529703979,0.2140002820741855,0.07159983075548869,0.04254618964787739,0.04138655132966637,0.04458339209878865
14 Malignant,0.005791347638403126,0.0423669533982418,0.02850931089895075,0.12348993288590604,0.3483946182688975,0.21860919431578285,0.06838705611746541,0.05525411979708227,0.06325109493650943,0.04594637174276082
108 Benign,0.005278493306870487,0.03378235716397111,0.02212744394240108,0.12896414847345974,0.390650732654871,0.21958532156581226,0.0578945145897555,0.03969426966766606,0.06612896414847345,0.03589375448671931
101 Malignant,0.005967086009653757,0.03989776139257345,0.028980274409942608,0.13033522101022385,0.3411310858576261,0.2224829919045266,0.06970468625289802,0.05315267378662917,0.06270191174793813,0.0456463076279883
5 Benign,0.009059555037404061,0.04956038084134849,0.035801029826095405,0.12962693092392888,0.31225104439910617,0.20040318663169143,0.07363013698630137,0.060939473428543674,0.0760589721169727,0.05266928980860779
32 Malignant,0.0059241537431822386,0.043106762934164995,0.030660343771806153,0.1300750487745831,0.357642300736247,0.21482177696130786,0.0684553053929736,0.052078438074080406,0.05088221472209168,0.04635365488956295
14 Benign,0.010295412887714538,0.03897974243614464,0.03427836892094551,0.13982717989002358,0.3649813135280535,0.20634863957723346,0.0698302744649956,0.04544264324311457,0.04143159799090671,0.04858482706086791
35 Malignant,0.004995916798770236,0.040527773774639314,0.028502345839137883,0.12353685289266784,0.3718595378776961,0.22114938111479399,0.06502698115322413,0.05135226017197483,0.04920657795711838,0.04384237241997726
37 Benign,0.011029411764705883,0.04678308823529412,0.03814338235294118,0.14384191176470587,0.35229779411764706,0.19448529411764706,0.0713235294117647,0.04770220588235294,0.043658088235294115,0.05073529411764706
45 Malignant,0.006779719794701068,0.035337772229157995,0.03273685670689416,0.1400159522818699,0.3800977944236371,0.203946455819115,0.06245665140796227,0.041579969482591204,0.05789637952559301,0.03915244832847829
86 Benign,0.0077145462458292745,0.03608065819741778,0.02475493751683833,0.10662031376287484,0.25855905332310947,0.1647980436449547,0.04502310737156239,0.051457940438936436,0.2662580564938968,0.03873334300458003
86 Malignant,0.005545571245186136,0.04138639281129653,0.030474967907573813,0.12518613607188703,0.3616328626444159,0.21564569961489088,0.06820025673940949,0.05350449293966624,0.052929396662387676,0.04549422336328626
55 Malignant,0.005064524431045259,0.03984521489760653,0.024550534946137726,0.11310158461708152,0.2893304900915475,0.2279817272693849,0.0625620427221589,0.06158774219640428,0.1306527813522556,0.04532335747637781
100 Benign,0.005235156416258779,0.0372845286231113,0.026516280059587147,0.12311130027665461,0.3624175356458821,0.20551181102362204,0.05848052777186635,0.04528623111300276,0.10266014045541605,0.03349648861459885
39 Malignant,0.005190899815633559,0.044767035996205275,0.029525480158232947,0.12320332217588201,0.3452485367032416,0.21873377843807615,0.06817978413016629,0.0560527681815741,0.06247874416023771,0.046619650240750356
28 Benign,0.006568647471240896,0.032639030699067456,0.026751072084949968,0.13862228575318222,0.3633176774896195,0.22534204615070452,0.06663943911238172,0.04152202028452794,0.06051323939827105,0.03808454155605473
59 Malignant,0.0220437138053428,0.0517466841023725,0.04595553895012143,0.14888847375303568,0.29161218008593315,0.1950308238371007,0.0616476742013824,0.06090042966560807,0.058471884924341494,0.06370259667476182
36 Benign,0.007245637309929585,0.03558186209477158,0.030139129843181275,0.13389121338912133,0.3403748681838283,0.2052250229615267,0.06357791611388917,0.04412014831445386,0.10130285403272443,0.0385413477565738
46 Malignant,0.005633653105152667,0.0418892225381556,0.02982470126580036,0.12468443570460525,0.3521741826331128,0.2176751437201598,0.06888823930624574,0.055167282293853474,0.059915140885617356,0.044147998547297
56 Malignant,0.005631796460250284,0.0400354471894851,0.0258482893418252,0.1107393389264802,0.2528345328507657,0.19418102912798257,0.05697224683832603,0.05664924674722344,0.21529198380030312,0.041816088717358355
8 Malignant,0.007098571300206667,0.04275480113381093,0.03274818451384181,0.13279801338027594,0.3370473537604457,0.20939560035615387,0.07197412166412076,0.0536191277497774,0.0665909703559088,0.04597325578545814
91 Malignant,0.005385977706011043,0.040410459422856544,0.02982602354411918,0.1263152411709553,0.3537347640379206,0.2211792895093239,0.0654859881237629,0.05267215334930722,0.05962079383269091,0.0453693093030524
69 Benign,0.0061407773200624315,0.03735639536371312,0.03226466750249469,0.13780927769106774,0.3735895402092982,0.21249648184632705,0.06606452933500499,0.04298544124043702,0.052938617813371544,0.03835427167822327
93 Benign,0.0060444874274661504,0.04537395228884591,0.03211637653127015,0.13150789813023855,0.3692375886524823,0.20232914248871695,0.06350741457124436,0.05359445519019987,0.05359445519019987,0.042694229529335916
51 Benign,0.006416548514923474,0.04249827316683026,0.03097393390773258,0.1258406950957938,0.35334642091104085,0.20503871741738466,0.06365652379394336,0.05411349838222998,0.0784164030973934,0.03969898571272767
99 Malignant,0.005715231530163181,0.04197336137399229,0.02983214549986369,0.12365151692175877,0.36701133309966116,0.21459866806869962,0.06487323285430541,0.053364879074658256,0.05275148966000701,0.046228141916890605
51 Malignant,0.011880724908893922,0.05930513148823008,0.03611001674381956,0.12550477691322762,0.2522037821333596,0.19140894316950655,0.08055500837190978,0.07639367674578942,0.10130010834236186,0.06533783118290161
3 Benign,0.00820528557754835,0.04268502078721057,0.03093604553458568,0.1250155264753805,0.3464632515727406,0.21147424797059833,0.06561305831378825,0.056077975786004985,0.06419558244375763,0.0493340055383851
92 Malignant,0.005636867088607595,0.033524525316455694,0.03026107594936709,0.13755933544303797,0.4155458860759494,0.21776107594936708,0.057654272151898736,0.03303006329113924,0.03589794303797468,0.033128955696202535
17 Malignant,0.003568788934642593,0.03272445711470102,0.02389751170238975,0.12026185196916904,0.3850279801499314,0.23434343434343435,0.058614014711575686,0.04760496955618907,0.05750888677717946,0.03644810474078767
3 Malignant,0.005928853754940711,0.03904259991216513,0.03067632850241546,0.13357487922705313,0.35680720245937636,0.22044356609574,0.06769872639437857,0.04707949055775143,0.05924462011418533,0.039503732981993854
89 Benign,0.005624234324535026,0.04298919701525782,0.029346252366633255,0.13314400267290344,0.3323866800311839,0.2192894531685043,0.07239113487025281,0.05245573003675242,0.07367190110257267,0.038701414411404386
35 Benign,0.0051562388102456376,0.03737079563629419,0.027213482609629754,0.12086128285311881,0.32958153302618703,0.20226301592227447,0.05798381513929006,0.051216251700842666,0.13001599388890214,0.03833759041321525
4 Benign,0.004776182768593945,0.03624592034388516,0.02691909677076976,0.12439302677315785,0.35821370764454585,0.21102767532570912,0.05769894127948629,0.05089288083423992,0.09366625096187015,0.036166317297741925
117 Malignant,0.005815715692960521,0.03946919754489657,0.028017731302568766,0.12396756838675456,0.3360991134348716,0.20519815109494582,0.061481776161248766,0.051782602106539365,0.10956088504963249,0.03860725922558157
1 Benign,0.004898648648648649,0.03825722273998136,0.02792986952469711,0.12251863932898416,0.3777201770736254,0.21834808946877912,0.06312907735321528,0.048881640260950605,0.058009086672879774,0.04030754892823858
24 Malignant,0.00865647463804799,0.05052141338463096,0.03538523843272249,0.1339475549255847,0.33370456616381494,0.2047686544497317,0.07461779892679964,0.05538118862002633,0.04905335628227195,0.053963754176369345
42 Benign,0.006036217303822937,0.035642425984478296,0.030037367059499855,0.13294050014371947,0.41707387180224204,0.2193158953722334,0.0582063811440069,0.030037367059499855,0.03089968381718885,0.03981029031330842
87 Malignant,0.005065410779696494,0.040607012035583465,0.025824175824175823,0.11811093668236525,0.30871271585557297,0.2184458398744113,0.06413396127681842,0.05858712715855573,0.11692307692307692,0.04358974358974359
112 Malignant,0.009604455558081383,0.04394464651057058,0.03144180495567175,0.12218686065014776,0.3689759036144578,0.20719197544896567,0.06223005228461014,0.053819049784041825,0.05259718117754035,0.04800807001591271
113 Malignant,0.004379463684139604,0.03682118312895836,0.025928670888918835,0.12521897318420697,0.3778298073035979,0.2133247989938463,0.06139109733638773,0.05040313524682208,0.06734267618919283,0.03736019404392939
23 Benign,0.006944444444444444,0.04056186868686869,0.03756313131313131,0.14362373737373738,0.40482954545454547,0.19570707070707072,0.052714646464646464,0.037089646464646464,0.04498106060606061,0.03598484848484849
9 Benign,0.00547542735042735,0.029513888888888888,0.02863629426129426,0.13375686813186813,0.3984279609279609,0.2100885225885226,0.0562232905982906,0.040197649572649576,0.06532356532356533,0.03235653235653236
93 Malignant,0.004298941798941799,0.028714726631393298,0.028384038800705468,0.12709435626102292,0.44912918871252205,0.21213624338624337,0.05081569664902998,0.032297178130511466,0.036210317460317464,0.03091931216931217
87 Benign,0.006066107849458716,0.041088336104795196,0.030797162928021177,0.1327841314012285,0.3585197000033936,0.21503716021311975,0.06648963247022092,0.05385685682288662,0.050039026707842674,0.045321885499032814
27 Malignant,0.00951031454248366,0.04866217320261438,0.03865400326797386,0.13868464052287582,0.3402777777777778,0.19916768790849673,0.07239328022875817,0.055121527777777776,0.047436683006535946,0.050091911764705885
34 Malignant,0.005542264752791069,0.04401913875598086,0.03094098883572568,0.12631578947368421,0.3631578947368421,0.21419457735247208,0.06798245614035088,0.05143540669856459,0.04776714513556619,0.04864433811802233
84 Malignant,0.005476218119896281,0.039997677928712415,0.02974186307519641,0.1278106737876853,0.3651650605673594,0.21527535895351987,0.06457293238902434,0.05125972367351678,0.0589612601106854,0.04173923139440381
83 Malignant,0.006267281105990783,0.0408294930875576,0.0332258064516129,0.13299539170506913,0.3452073732718894,0.2299078341013825,0.06981566820276498,0.047004608294930875,0.05059907834101383,0.04414746543778802
56 Benign,0.005860805860805861,0.02376882376882377,0.028001628001628,0.11461131461131462,0.3047619047619048,0.1549043549043549,0.033455433455433455,0.022873422873422873,0.28774928774928776,0.024013024013024013
78 Benign,0.026236763078868342,0.04109372530425162,0.038643907064959696,0.12857594436541805,0.316105579263474,0.18887308360992572,0.05887466413782203,0.056424845898530106,0.07491702228544334,0.0702544649913071
52 Benign,0.007215007215007215,0.046176046176046176,0.04004329004329004,0.14033189033189034,0.4083694083694084,0.20202020202020202,0.05230880230880231,0.04365079365079365,0.021645021645021644,0.03823953823953824
75 Malignant,0.004672859286902202,0.03838883705837018,0.028710501764491136,0.12343325355940453,0.391270839248773,0.21642802093051555,0.061233926905447614,0.04923538717397477,0.046055246825944106,0.04057112724617694
70 Benign,0.007607836495031617,0.0369946928635953,0.033409552845528455,0.14066734417344173,0.3823396567299006,0.20947662601626016,0.06618394308943089,0.042259485094850946,0.041398486901535685,0.03966237579042457
27 Benign,0.01760204081632653,0.04433673469387755,0.02903061224489796,0.11622448979591837,0.20683673469387756,0.18326530612244898,0.05647959183673469,0.05913265306122449,0.2236734693877551,0.06341836734693877
81 Benign,0.004512108030903071,0.03715185353502565,0.02697526455885217,0.12130753749269622,0.3771343244822437,0.21690579757190157,0.05885217165487243,0.049405959877945854,0.06969421541258196,0.03806076738297734
90 Malignant,0.005166807178128388,0.03953992532819463,0.02602071540407082,0.11268216307358786,0.28096471155004216,0.20035529326749368,0.057202216066481994,0.058195832831506686,0.17992894134650125,0.03994339395399253
92 Benign,0.005399904214559387,0.040900383141762454,0.028939176245210727,0.12144396551724138,0.38060344827586207,0.2137212643678161,0.06191331417624521,0.050610632183908044,0.05514846743295019,0.04131944444444444
