CaseID,Feature__INTENSITY-HISTOGRAM_IntensityHistogramMean(IBSI:X6K6)[Intensity],Feature__INTENSITY-HISTOGRAM_IntensityHistogramVariance(IBSI:CH89)[Intensity],Feature__INTENSITY-HISTOGRAM_IntensityHistogramSkewness(IBSI:88K1)[Intensity],Feature__INTENSITY-HISTOGRAM_IntensityHistogramKurtosis(IBSI:C3I7)[Intensity],Feature__INTENSITY-HISTOGRAM_IntensityHistogramMedian(IBSI:WIFQ)[Intensity],Feature__INTENSITY-HISTOGRAM_IntensityHistogram10thPercentile(IBSI:GPMT)[],Feature__INTENSITY-HISTOGRAM_IntensityHistogram25thPercentile(IBSI:No)[],Feature__INTENSITY-HISTOGRAM_IntensityHistogram50thPercentile(IBSI:No)[],Feature__INTENSITY-HISTOGRAM_IntensityHistogram75thPercentile(IBSI:No)[],Feature__INTENSITY-HISTOGRAM_IntensityHistogram90thPercentile(IBSI:OZ0C)[],Feature__INTENSITY-HISTOGRAM_IntensityHistogramStd(IBSI:No)[Intensity],Feature__INTENSITY-HISTOGRAM_IntensityHistogramMode(IBSI:AMMC)[Intensity],Feature__INTENSITY-HISTOGRAM_IntensityHistogramInterquartileRange(IBSI:WR0O)[Intensity],Feature__INTENSITY-HISTOGRAM_IntensityHistogramMeanAbsoluteDeviation(IBSI:D2ZX)[Intensity],Feature__INTENSITY-HISTOGRAM_IntensityHistogramRobustMeanAbsoluteDeviation(IBSI:WRZB)[Intensity],Feature__INTENSITY-HISTOGRAM_IntensityHistogramMedianAbsoluteDeviation(IBSI:4RNL)[Intensity],Feature__INTENSITY-HISTOGRAM_IntensityHistogramCoefficientOfVariation(IBSI:CWYJ)[Intensity],Feature__INTENSITY-HISTOGRAM_IntensityHistogramQuartileCoefficientOfDispersion(IBSI:SLWD)[Intensity],Feature__INTENSITY-HISTOGRAM_IntensityHistogramEntropyLog10(IBSI:No)[Intensity],Feature__INTENSITY-HISTOGRAM_IntensityHistogramEntropyLog2(IBSI:TLU2)[Intensity],Feature__INTENSITY-HISTOGRAM_AreaUnderCurveCIVH(IBSI:No)[Intensity],Feature__INTENSITY-HISTOGRAM_Uniformity(IBSI:BJ5W)[Intensity],Feature__INTENSITY-HISTOGRAM_RootMeanSquare(IBSI:No)[Intensity],Feature__INTENSITY-HISTOGRAM_MaximumHistogramGradient(IBSI:12CE)[Intensity],Feature__INTENSITY-HISTOGRAM_MaximumHistogramGradientGreyLevel(IBSI:8E6O)[Intensity],Feature__INTENSITY-HISTOGRAM_MinimumHistogramGradient(IBSI:VQB3)[Intensity],Feature__INTENSITY-HISTOGRAM_MinimumHistogramGradientGreyLevel(IBSI:RHQZ)[Intensity]
37 Benign,33.40330882352937,120.17576111051008,-0.028189321,-0.625551329,34,19,25,34,41,47,10.962470575126304,38,16,9.174317757893542,7.005070145828753,9.150735294117649,0.3281851697100233,0.2424242424242424,1.6196327229772054,5.380303445856901,73.06973805147105,0.0280503216911764,0.001605663,235.0,21,-171.5,23
37 Malignant,34.54057400932398,137.7586975726124,0.061121008,-0.695569443,34,20,25,34,44,51,11.737065117507544,34,19,9.765524457695223,7.548961826642758,9.751821095571096,0.339805155361321,0.2753623188405797,1.6580929146047394,5.508065436959157,100.38354321459911,0.0245629604103161,0.001337632,115.5,33,-80.0,38
38 Benign,30.306465297810977,132.71992595828178,0.2249522603133433,-1.065674118,28,17,20,28,41,45,11.520413445631272,18,21,10.12563698531592,8.328056701450471,10.026132699813338,0.3801305540723479,0.3442622950819672,1.5936827611641156,5.294099538648742,107.96678262345252,0.0303056956472673,0.001603537,291.5,17,-176.5,21
38 Malignant,36.28589230084541,141.28648989138316,-0.349071709,-0.045832591,38,20,29,38,44,50,11.886399366140411,40,15,9.407884691827585,6.678802580425308,9.35576324,0.327576328,0.2054794520547945,1.654404163743869,5.495811671839392,82.77719181130357,0.0270936415443109,0.001552913,171.0,35,-201.5,48
39 Benign,34.35852886254764,203.51714999943167,-0.21374148,-0.740251799,34,17,24,34,47,53,14.265943712192044,26,23,12.078832464014951,9.416180557898754,12.065762766907524,0.415208222949923,0.323943662,1.691773570529122,5.619950154128601,122.93911108630311,0.0221693526985164,0.001341603,117.0,20,-227.0,1
39 Malignant,34.573683927900255,139.03147529150743,0.0574639855288307,-1.107038791,34,19,25,34,45,51,11.791160896684746,28,20,10.22582656116185,8.374251304708643,10.220774339055255,0.3410443885954982,0.2857142857142857,1.6399281682412457,5.447723455677764,107.50254846331347,0.0244198761197356,0.00046749724404079786,715.5,21,-762.5,56
40 Benign,31.90721165139768,165.92773046800664,0.6671285053100334,-0.668014222,27,18,23,27,43,52,12.881293819644307,25,20,10.940107158963812,8.164845840267672,10.156918017383134,0.4037110469062266,0.303030303030303,1.618120752997687,5.375280790303312,95.72163495419302,0.0308521403953824,0.001903601,121.5,22,-149.0,28
40 Malignant,42.48669577292159,136.4898620282765,-0.841278265,0.021688408,46,25,35,46,51,55,11.682887572354554,51,16,9.573331973221205,6.943136639260169,9.201020803883058,0.2749775514385967,0.1860465116279069,1.613205850718556,5.358953838338641,158.66125452700234,0.029271902,0.0004278943456491016,1699.0,47,-1824.0,52
41 Benign,42.31999434,89.33618770736045,-0.826543213,0.5271308921011055,44,28,38,44,49,53,9.451782250314512,42,11,7.344979995674089,5.062277710095151,7.225160256410256,0.2233408202635754,0.1264367816091954,1.547093885300418,5.139334643007907,103.81623612485926,0.034465077,0.001274553,175.5,39,-213.5,54
41 Malignant,42.42635334513713,174.08572644652455,-1.186102654,1.3118407033850898,45,25,36,45,53,56,13.19415501070548,54,17,10.310565198170544,7.244588513594963,10.044884382209348,0.3109896083543033,0.1910112359550561,1.6103806043000644,5.349568572886073,155.12135441815576,0.02850041389292,0.00039103378287747416,1987.5,54,-4978.0,1
42 Benign,35.41649899396383,141.56495917152728,0.094129671,-1.102375074,34,21,26,34,47,51,11.898107377710426,24,21,10.487222848443697,8.651457315093461,10.432308134521412,0.3359481517283305,0.2876712328767123,1.628799518744687,5.410754882256992,106.2494969818923,0.0268568252615103,0.00196465,70.5,46,-56.5,29
42 Malignant,43.99542824074084,108.9576469230897,-1.27981889,2.3823727072419034,46,31,38,46,51,55,10.438277967322469,50,13,8.000133930724164,5.612784978,7.853559027777778,0.2372582421565423,0.146067415730337,1.5532768567203714,5.159874029477735,159.48342737268558,0.034065144,0.0007020260815853164,1299.0,49,-919.5,53
43 Benign,28.473544973544943,348.22114442484786,0.086034933,-1.360607517,27,4,11,27,47,54,18.66068445756607,4,36,16.508349930215356,14.376430366727485,16.483749055177626,0.6553692023562188,0.6206896551724138,1.6688769758503006,5.5438893129877735,100.54720568783009,0.026862414,0.001593117,384.5,3,-759.0,1
43 Malignant,39.83337750684692,99.80367082,-0.247284065,-0.657087633,40,26,33,40,48,52,9.990178717972253,51,15,8.454786658548633,6.596869066,8.448184468592633,0.2507991875972619,0.1851851851851851,1.5776509048469527,5.240842864735563,140.66161432105355,0.0299113001389379,0.0008127998592281356,535.0,33,-431.5,52
44 Benign,21.21098901098893,420.91529525419713,0.3905876735810794,-1.442650818,15,1,1,15,41,50,20.51622029649217,1,40,18.807383741324102,16.576581013514282,18.577184720041863,0.9672448694336307,0.9523809523809524,1.328452277319474,4.413022942744656,76.88983516,0.1557158985640708,0.00285454,401.5,3,-7309.0,1
44 Malignant,37.86396308523429,122.96256388579155,-0.288329453,-0.619429115,39,21,31,39,46,52,11.088848627598429,39,15,9.038638141106915,6.776246786397398,8.996286014405761,0.2928602218060665,0.1948051948051948,1.6307056377769045,5.417086872622315,94.65990771308488,0.026214061,0.0004434908460493752,995.0,32,-854.5,45
45 Benign,42.92044334975313,122.0753033924679,-0.76757677,0.1395159967041692,45,27,36,45,51,55,11.048769315741364,50,15,8.946405084881517,6.397388413595644,8.767733990147784,0.2574243985717103,0.1724137931034483,1.608943902393439,5.344795952458474,134.7970173953198,0.0291761718883481,0.0007164520337639642,511.0,46,-622.0,51
45 Malignant,41.41141282,175.10052379115774,-0.877067823,0.1611230439485935,46,23,32,46,52,55,13.232555452034113,52,20,11.01666359384176,8.432775123935965,10.640466777639062,0.3195388553974245,0.238095238095238,1.6312428402010577,5.418871420447751,143.64583821005024,0.0284563657414021,0.0007024367272290073,685.0,49,-567.0,1
46 Benign,37.922688172042925,214.71413040813945,-0.040054938,-1.269092283,38,19,25,38,52,58,14.653126983962824,27,27,13.060159579144196,11.383162289919458,13.05967741935484,0.3863947333450188,0.3506493506493506,1.6815259414834929,5.585908267295939,87.10367439516062,0.023984784,0.001605929,156.0,26,-126.5,28
46 Malignant,34.64355629,148.65306710798387,0.030210865,-1.126606271,34,19,24,34,45,51,12.19233640890801,28,21,10.665254128020948,8.788575349837702,10.65099696172482,0.3519366287807298,0.3043478260869565,1.6528131135654325,5.490526317551267,108.80241896641144,0.0241204662824358,0.0004622312915993555,891.0,49,-779.0,24
47 Benign,35.16183067003053,108.1288664365204,-0.211220733,-0.493651494,36,20,28,36,42,48,10.39850308633509,37,14,8.49324051,6.4401585356372735,8.455448088963648,0.2957326990143901,0.2,1.6083501718954596,5.342823622436446,67.02723971474659,0.0285418927413175,0.0008165808806679241,362.5,34,-654.0,42
47 Malignant,34.141724120703415,135.33779047265156,0.3663767832089697,-0.932792516,32,20,24,32,44,51,11.63347714454503,26,20,10.073496235860246,8.232194173,9.98957084332534,0.3407407635131856,0.2941176470588235,1.619146631,5.378688683260855,107.75981675597173,0.027393819,0.0005849350505753389,1186.5,19,-919.0,24
48 Benign,35.64652682778517,138.88455664052685,0.2636420335196629,-0.570301747,34,22,27,34,45,53,11.78492922,34,18,9.622918521743795,7.182646536796873,9.406368749050008,0.330605259,0.25,1.6332144738150205,5.425421045542796,128.10470578735462,0.0281425552213153,0.00146247,138.5,23,-181.5,35
48 Malignant,28.18679960104509,149.96244747430572,0.3085910944701487,-0.971575112,27,14,18,27,38,46,12.245915542510724,15,20,10.480485082891416,8.318137725006688,10.419645870703746,0.4344556925879829,0.3571428571428571,1.6337851671831067,5.427316847875809,105.70049850392,0.0260953712084624,0.0003145833500093426,4429.0,14,-4231.0,16
49 Benign,31.44198495370366,340.0426411988465,-0.172570422,-1.249509827,31,4,17,31,49,54,18.44024515018297,1,32,16.076784487122136,13.61846182244817,16.06987847222222,0.5864847647925241,0.4848484848484848,1.6705107758938866,5.549316679253988,114.95975748697867,0.027038532,0.001977833,206.0,3,-550.0,1
49 Malignant,36.97376348265506,93.21974697699812,-0.292186497,-0.029668753,38,25,30,38,44,49,9.655037389,38,14,7.702818848965039,5.536235729405788,7.688465649596735,0.2611321239510587,0.1891891891891892,1.585118407431945,5.265649371371293,99.36698935963484,0.030577951,0.0008618772236400382,470.5,37,-517.5,39
50 Benign,34.269655172413515,99.57986080063571,0.3728678534735551,-0.422028845,33,23,27,33,41,49,9.978970928940305,29,14,8.214019120102185,6.239186019378098,8.111540229885058,0.2911897093430109,0.2058823529411764,1.5832787641975543,5.259538208826398,115.66008620689784,0.0302597222882811,0.0005897566446130983,715.5,21,-939.0,30
50 Malignant,24.850459956709702,180.9237146152825,0.6479041959070367,-0.360388447,22,9,14,22,34,46,13.450788624288265,21,20,10.91950668412542,8.172782620724801,10.73336038961039,0.5412692017660827,0.4166666666666667,1.6505974572228144,5.483166066498111,73.77480299648232,0.0261065622013268,0.0008404441563280863,696.0,12,-631.5,10
51 Benign,30.10255571309133,147.77877232461992,0.1940697393723644,-0.560292244,30,14,21,30,39,48,12.156429258816914,33,18,9.831802650210708,7.566766666398747,9.825244483222452,0.4038337932061426,0.3,1.6707457017640908,5.550097086102436,105.82929742883644,0.024170622,0.0006628378479680053,550.0,13,-427.5,34
51 Malignant,32.72818378804289,111.53305478272895,-0.22144463,-0.548253939,33,17,27,33,41,46,10.560921114312375,32,14,8.50893009,6.131357760120349,8.501822121540432,0.3226858289084396,0.2058823529411764,1.5985632718428295,5.310312244189758,85.40010457192473,0.0287995908245525,0.0005954577775499972,1026.0,27,-838.0,33
52 Benign,38.75072150072156,97.87833642027388,-0.425133248,0.7043694704544392,39,27,33,39,45,51,9.89334809,41,12,7.675804894960987,5.235639434994536,7.654761904761905,0.2553074550967767,0.1538461538461538,1.5723144651332916,5.223115596,87.18912337662324,0.034570868,0.003531494,56.0,32,-61.5,42
52 Malignant,38.652531615815285,135.73031488125062,-0.065158943,-1.014062687,39,23,29,39,49,54,11.650335397800813,25,20,10.045630588406745,8.147887434702039,10.035682384467115,0.3014119621865569,0.2564102564102564,1.6434973159322384,5.459579907667275,111.7299742019648,0.0245435761166049,0.0006201751205467604,541.0,24,-631.0,45
53 Benign,27.33374677,454.31124875241136,-0.08029728,-1.625171701,32,1,1,32,47,53,21.314578315144107,1,46,19.72551972170596,18.63687327361877,19.558449612403106,0.7797898507831968,0.9583333333333334,1.462968733563093,4.859876937965024,102.92864018087931,0.084502497,0.002955352,333.5,3,-2525.0,1
53 Malignant,38.15640344,146.28558297308177,-0.301676875,-1.041601465,40,21,28,40,49,53,12.094857707847652,48,21,10.496354883779132,8.640954238262665,10.412213584288052,0.3169810731197733,0.2727272727272727,1.6373654710827488,5.439210359988262,121.62353595540117,0.0253499259015699,0.0007201496409436497,532.0,21,-672.0,55
54 Benign,35.762890341321615,165.1675526943207,-0.45565459,-0.60873325,37,17,26,37,47,51,12.85175290356614,47,21,10.7218944971094,8.168298832971832,10.659041394335512,0.359360018,0.2876712328767123,1.659422120558943,5.512480963562316,121.81734522512473,0.0239513444723303,0.0008891737599139694,235.0,23,-308.5,48
54 Malignant,37.28853682,166.30700830687482,0.053100323,-1.132551952,35,22,27,35,50,55,12.89600745606464,29,23,11.360287193718236,9.684583687732554,11.246635674088571,0.3458437513090591,0.2987012987012987,1.644088145139358,5.461542599809681,120.02247790249449,0.0255509653356118,0.000884008302822786,329.5,22,-368.5,34
55 Benign,27.34927667,119.71724631224455,0.960534565,0.991995099,24,17,21,24,32,44,10.941537657580152,24,11,8.275621719765793,5.337006051327167,7.930831826401446,0.400066802077597,0.2075471698113207,1.5552517569153186,5.166434505919927,98.28646304249555,0.0392849335696464,0.001332663,525.0,20,-477.5,22
55 Malignant,34.19164767087063,194.2084502209442,-0.213152126,-0.913073564,34,16,23,34,47,52,13.935869195028497,50,24,11.921724963604364,9.510012054,11.921490679804403,0.4075810949263225,0.3428571428571428,1.6943458855450766,5.628495199648996,123.94472280690454,0.0221071891172155,0.0003187464093757071,2344.5,19,-1969.5,53
56 Benign,29.900854700854666,498.69444371393024,-0.198086718,-1.675553188,37,1,4,37,51,55,22.331467567402065,1,47,20.880914185529345,20.23962237124884,20.476434676434675,0.7468504760422034,0.8545454545454545,1.465662669823405,4.868826000513991,106.05459401709489,0.071301349,0.002409136,498.5,3,-2749.0,1
56 Malignant,30.08352451073756,271.3058036930453,-0.322651824,-1.144989075,33,4,16,33,45,50,16.47136314010001,1,29,14.209219383760589,12.31056015818448,14.06141971,0.5475210570563622,0.4754098360655737,1.6647482544701822,5.530173997439196,109.0527763514244,0.024908502,0.0004541954974559856,2964.5,3,-7611.0,1
57 Benign,31.36482095275237,188.28443345562545,0.138520451133659,-1.000298435,30,14,21,30,43,51,13.721677501516549,21,22,11.712342420808142,9.277448558725546,11.637778644310131,0.4374862372779597,0.34375,1.6952928758370038,5.631641033305333,99.48529145951213,0.02175635,0.0008408161559210652,241.5,16,-207.5,54
57 Malignant,36.783825103195504,166.82839176182128,-0.293362514,-0.827703642,37,19,27,37,48,53,12.91620655462823,52,21,10.891478921456304,8.696343191441805,10.882823032341454,0.3511382113848232,0.28,1.6754064903107777,5.565579890520005,116.0989479819608,0.023431855693265,0.0005706698456008897,526.5,20,-737.5,54
58 Benign,34.92747326203199,177.31526126265425,-0.058190424,-0.835740608,36,18,24,36,46,53,13.315977668299622,37,22,11.193871044712576,8.641883129699751,11.180592691622104,0.3812465209951157,0.3142857142857143,1.7035019196276386,5.658910886505607,77.49533130013288,0.0220713346106551,0.001568097,96.0,36,-90.5,24
58 Malignant,43.73684211,75.35754218081034,-0.752761643,0.3843214650065603,46,31,38,46,51,53,8.680872201617206,51,13,7.109317552253806,5.4538036902537055,6.992822966507177,0.1984796291585159,0.146067415730337,1.495377107800668,4.967535226854447,156.49588815789383,0.040360798,0.003107361,77.0,50,-142.0,52
59 Benign,26.70929936305735,190.6934973859652,0.4986163144758043,-0.350239839,24,9,17,24,35,47,13.80918163346276,21,18,11.108978051850931,7.950317080485514,10.90972399150743,0.5170177414897961,0.3461538461538461,1.6870820748058348,5.604365342678363,92.64788216560584,0.023907956,0.001424921,156.0,20,-131.0,25
59 Malignant,42.61741079768354,113.05033762631356,-0.968998548,0.466736858924293,45,27,37,45,51,53,10.632513231889888,51,14,8.321775739,5.680202474402761,8.072856342237998,0.2494875458850685,0.1590909090909091,1.5660370656485203,5.202262526012785,121.19326195591358,0.034299089546118,0.002531294,80.5,50,-105.0,52
60 Benign,33.71723426212587,121.59740539131585,-0.157710034,-0.573515007,35,19,25,35,42,47,11.027121355608443,43,17,9.212384849754756,7.058589959516756,9.199737311,0.3270470309006058,0.2537313432835821,1.6341135987591286,5.428407873955446,118.53715170278532,0.0266169135902906,0.001117392,157.0,27,-199.5,46
60 Malignant,37.00037994,110.83389734113987,0.1385202959913839,-0.881657914,36,23,28,36,45,51,10.527767918278778,43,17,8.910458149574714,7.046229573,8.904289859077092,0.2845313463152404,0.2328767123287671,1.6011782849579137,5.318999129725254,124.87628229483336,0.0273145168636164,0.0009713091424006552,262.0,21,-304.5,36
61 Benign,34.15196717,112.34760686499878,0.2385126783301009,-0.503090754,33,21,26,33,42,48,10.599415402039812,29,16,8.858454024929738,6.78005153617652,8.825364773319437,0.3103603183135572,0.2352941176470588,1.6152566223745102,5.365766354318754,126.46900342789228,0.027662627,0.001342345,122.0,28,-127.0,30
61 Malignant,34.92427753544168,182.9718424442392,-0.403589201,-0.91795718,38,14,24,38,46,51,13.526708485224304,46,22,11.599276972423832,9.337281874421492,11.428094329334789,0.3873153416415614,0.3142857142857143,1.6796717645825132,5.579748824955682,88.94776934807747,0.023809985,0.001273899,134.5,43,-117.0,47
62 Benign,35.67415037022879,126.56770115844913,-0.023846514,-0.529019255,35,21,28,35,44,51,11.250231160222848,33,16,9.245052853738835,6.953982591357685,9.229528872494509,0.3153608717647701,0.2222222222222222,1.648554132952342,5.476378290197058,120.40025749952568,0.0253642672980248,0.00029324828975979544,2833.0,21,-1738.5,34
62 Malignant,30.16625186660039,233.34583422969703,0.078362394,-1.314695457,29,11,16,29,45,50,15.275661498923608,15,29,13.577507605205666,11.37558386680901,13.57119326666365,0.5063824822014625,0.4754098360655737,1.6968754121375278,5.636898105103223,98.04031856645192,0.021785745,0.0004440326367303981,1728.5,11,-1179.0,16
63 Benign,28.37767269736828,166.0968781362957,0.4587863384526857,-0.955076833,25,14,17,25,40,47,12.88785778,15,23,11.277158794128123,9.350108082301698,10.976493969298245,0.4541548532403896,0.4035087719298245,1.6302507840718403,5.415575881320398,85.57641922800201,0.0289391510822774,0.0008130642311332015,1117.0,14,-584.5,20
63 Malignant,35.325538461538486,124.32028112031576,0.1849940840985387,-0.637745567,33,22,27,33,44,51,11.149900498224897,32,17,9.358562377383048,7.161554481,9.187282051282052,0.3156328532787861,0.2394366197183098,1.6154786319362675,5.366503854119284,64.57949999999998,0.0285768438892541,0.0009884260801253356,430.0,25,-409.5,34
64 Benign,38.43916825224235,100.16377707389272,0.008376217,-0.932340397,37,26,30,37,47,52,10.008185503571202,33,17,8.640538708378493,6.995646960319522,8.597852677357977,0.2603642575691625,0.2207792207792207,1.5702071126331494,5.216115122248024,139.9425969183204,0.029888109,0.000901331034507327,516.5,32,-391.0,50
64 Malignant,34.453159280386046,149.02687571443164,-0.341250544,-0.516565969,36,18,26,36,44,49,12.20765643825348,42,18,10.078321533856098,7.494085947511075,9.996599386,0.3543261835266067,0.2571428571428571,1.6754754077480174,5.565808829290998,93.13119617979426,0.024166863,0.0008141004332954466,279.0,41,-283.5,43
65 Benign,26.622022471910167,262.47196444893314,0.2843384062804652,-1.004709832,24,4,15,24,42,51,16.200986527027702,4,27,13.476523974245527,11.239796792152058,13.218651685393258,0.6085558129222501,0.4736842105263157,1.6420975378344391,5.454929945477587,97.33676966292198,0.0289946282035096,0.001276288,810.5,3,-810.5,5
65 Malignant,32.18165733886995,257.6820033193041,-0.203333573,-1.040047163,33,10,19,33,47,52,16.05247654785093,1,28,13.80156970082928,10.87167858637229,13.789853764217368,0.498808261452162,0.4242424242424242,1.7105456246920794,5.682309568251273,112.13296229012492,0.0206029172385957,0.00043125453849058665,1274.5,3,-4317.0,1
66 Benign,40.64668239668188,122.36520341123136,-0.996636144,0.2970220877330769,44,23,34,44,49,52,11.06188064531666,50,15,8.832150484,6.279833080142172,8.393390643390644,0.2721471961071952,0.180722891566265,1.5783909668276035,5.243301297421043,161.9516251742808,0.033049858,0.0003014750398070107,2704.5,43,-4239.5,52
66 Malignant,37.90478680144039,83.48198824024644,0.1361691600477204,-0.856278184,37,27,30,37,45,51,9.136847828449724,29,15,7.780585569882009,6.181288726579249,7.780585569884978,0.2410473346364402,0.2,1.5438522618002215,5.128566202829553,123.19055710468292,0.0316187135960798,0.001355287,193.5,24,-210.0,30
67 Benign,36.78517862676553,107.67669918120428,-0.142169783,-0.302428721,37,23,29,37,44,50,10.376738369121789,41,15,8.348405789,6.060038492970727,8.332506972420205,0.282090199,0.2054794520547945,1.619105769527551,5.378552944387793,106.9069254,0.0280322542973879,0.0004981905751773309,1034.0,35,-1295.0,42
67 Malignant,29.690308480993124,186.26603840361992,-0.166446914,-0.705864692,30,10,20,30,40,48,13.64793165295093,29,20,11.224432541081937,8.501306072181391,11.214222460536044,0.4596763169937403,0.3333333333333333,1.6778362809379177,5.573651480268991,101.59652433339856,0.0224721236049377,0.00030213495021669213,3879.5,3,-5073.0,1
68 Benign,26.56535087719296,235.40700745833848,0.3682269922574988,-0.902256708,23,8,14,23,40,48,15.342979093329252,14,26,13.193320252388697,10.347942084656712,13.012844611528822,0.5775560490150196,0.4814814814814814,1.7137317852992937,5.692893764687199,91.31839364035086,0.0214387079855025,0.001158998,192.0,7,-190.0,1
68 Malignant,32.40483967860593,114.9193255299808,0.012285312,-0.762092598,33,18,24,33,41,46,10.720043168289052,36,17,9.060684571,7.072477406181596,9.054710771,0.330816115,0.2615384615384615,1.6233132521026898,5.392529898962899,92.15126283603657,0.026501496,0.0004072315066331063,1891.0,40,-1526.0,44
69 Benign,35.581045467338825,109.89596598219536,-0.125701361,-0.134153491,35,23,28,35,44,50,10.483127681288412,34,16,8.554355899372402,6.4947303723798,8.526034337179848,0.2946267470108844,0.2222222222222222,1.6051986732061725,5.332354570399504,119.53007461684032,0.028001869,0.0008464465897803972,369.0,31,-366.0,35
69 Malignant,33.93434765826048,150.9280752563824,0.2860245932751989,-0.916720093,32,18,24,32,44,51,12.28527880254992,25,20,10.43312862753498,8.203763343,10.36727997941328,0.3620307932915095,0.2941176470588235,1.6472532035487906,5.472056696261938,117.17954425743048,0.025074723,0.0006350481943646913,651.0,14,-695.0,28
70 Benign,37.04749604787694,88.26094139,-0.008594327,-0.687117606,37,24,30,37,44,50,9.394729447558689,33,14,7.848895777745429,6.205091343169386,7.846022470641373,0.2535860840748255,0.1891891891891892,1.5720652127920616,5.222287597369028,111.14248814363168,0.0295785263898681,0.0006461367893368233,504.0,28,-551.5,52
70 Malignant,31.864335001770225,241.61486262494205,0.066164582,-1.334521943,31,11,18,31,47,53,15.543965472971884,11,29,13.715109703995742,11.787118312861717,13.705878130712325,0.4878170365742243,0.4461538461538462,1.6982115133860076,5.641336537378164,116.50397485022292,0.021280211,0.00031910799538308233,3705.0,10,-1453.0,55
71 Benign,38.99774146406282,149.07519086022023,-0.327691306,-0.381380119,39,23,31,39,49,55,12.209635164910548,35,18,10.020912254081544,7.837092074037324,10.020858243656171,0.3130856994926735,0.225,1.659677380360602,5.513328918268944,118.82124352331594,0.024339462651694,0.001271539,108.0,22,-140.5,56
71 Malignant,35.86338145,61.66121033652475,-0.30641823,0.5646775546583376,36,26,30,36,41,46,7.852465239434349,39,11,6.090700270475615,4.317248371563524,6.079433667371518,0.2189549596994704,0.1549295774647887,1.4626058736058287,4.858671543,44.26886147375191,0.0454507530014864,0.002044165,369.0,38,-410.5,40
72 Benign,38.137403286272594,151.971778,-0.540352732,-0.145524621,40,22,30,40,48,53,12.327683399173868,37,18,9.953825858869948,7.202921480263284,9.880982292414451,0.3232439111451295,0.2307692307692307,1.6599060752573231,5.514088626271517,123.94656068038644,0.0247460008603456,0.0004967189232602584,1220.5,36,-898.5,42
72 Malignant,36.00515463917537,171.67458683175565,-0.053697739,-1.021987563,36,18,25,36,47,54,13.102464914349348,49,22,11.171113871470492,8.997238169595981,11.170962199312717,0.3639052531687566,0.3055555555555556,1.6790495551283573,5.577681889889018,81.57417848,0.0226143971566821,0.001558372,88.0,27,-106.0,58
73 Benign,19.616000077397803,138.07400842739247,1.0688869405133636,0.632785415,17,7,11,17,26,37,11.750489710109637,7,15,9.374252754,6.776706231847518,9.109682475184304,0.5990257781273632,0.4054054054054054,1.5819472106107113,5.255114883556416,61.91300024428653,0.0334152406267498,0.0005685803472307473,3162.0,6,-920.0,18
73 Malignant,36.30797677,97.41748406326631,-0.282688649,-0.515980543,37,23,29,37,44,48,9.870029588,36,15,8.124898194572092,5.987573941587399,8.101056147,0.2718419054323334,0.2054794520547945,1.58563885657728,5.267378266,93.03919047511611,0.02982025238243,0.00029954656904298844,4114.5,33,-3691.5,50
74 Benign,39.50122833284103,107.37814576462289,-0.658743202,-0.262067845,42,24,32,42,47,51,10.36234267743655,43,15,8.560304551920257,6.438059779867234,8.283639450044284,0.2623296316287302,0.189873418,1.583566291295201,5.260493353170114,119.12089169122429,0.031358839,0.00040659315001170495,1907.5,42,-1252.0,53
74 Malignant,42.81831784,116.80680728864044,-1.757187615,4.166758076590427,46,30,38,46,50,53,10.807719800616614,49,12,7.919917183,5.121560954983877,7.536297704548655,0.2524087900967194,0.1363636363636363,1.5022960556294531,4.990519474033951,153.2092935304005,0.038564761,0.0002913034163181831,7912.5,44,-12315.0,1
75 Benign,35.44234081003497,208.1735171314286,-0.48443387,-0.505709659,36,14,26,36,48,53,14.42821947197327,50,22,11.887398880295688,9.127084678067312,11.866259168704156,0.4070899139903348,0.2972972972972973,1.6829144933844955,5.590520936867088,120.7254733841822,0.0226739402268342,0.0004909507487344746,1021.5,3,-1959.0,1
75 Malignant,40.065501156046246,107.5796628699627,-0.353230383,-0.66266966,41,24,33,41,48,53,10.37206164993068,42,15,8.576581478158198,6.738474436684125,8.533330629132356,0.2588776216609346,0.1851851851851851,1.5960075286792437,5.301822249171328,110.80615163469028,0.028370742,0.0004797505234852249,1550.0,44,-1459.5,42
76 Benign,32.59506388,85.49345995526907,0.259276988,0.023785852,31,22,26,31,39,44,9.246267352573636,27,13,7.597061994736161,5.597885062059556,7.55,0.283670785,0.2,1.5474375274443788,5.140476197500516,87.08993630226524,0.03464943,0.001418507,277.5,25,-223.0,27
76 Malignant,32.40869171570847,165.57466415530254,-0.248314293,-0.579352312,33,15,23,33,43,49,12.867581907852871,27,20,10.642289010292636,8.107423467,10.629244001810774,0.3970410783850298,0.303030303030303,1.6921960421719937,5.621353574548346,103.30270484382146,0.022524179119268,0.0005829965716487686,733.5,26,-404.0,50
77 Benign,29.84812233836606,173.4345018944414,0.1225873866060426,-0.387463491,28,13,22,28,39,49,13.169453363539484,24,17,10.486370405742562,7.420373445079783,10.390785907859078,0.4412154712530035,0.2786885245901639,1.660134550321589,5.514847604006484,98.4055283343012,0.025015716,0.0006958718484603758,724.5,16,-1216.0,1
