CaseID,Feature__GLRLM_ShortRunsEmphasis(IBSI:22OV),Feature__GLRLM_LongRunsEmphasis(IBSI:W4KF),Feature__GLRLM_LowGreyLevelRunEmphasis(IBSI:V3SW),Feature__GLRLM_HighGreyLevelRunEmphasis(IBSI:G3QZ),Feature__GLRLM_ShortRunLowGreyLevelEmphasis(IBSI:HTZT),Feature__GLRLM_ShortRunHighGreyLevelEmphasis(IBSI:GD3A),Feature__GLRLM_LongRunLowGreyLevelEmphasis(IBSI:IVPO),Feature__GLRLM_LongRunHighGreyLevelEmphasis(IBSI:3KUM),Feature__GLRLM_GreyLevelNonUniformity(IBSI:R5YN),Feature__GLRLM_RunLengthNonUniformity(IBSI:W92Y),Feature__GLRLM_RunPercentage(IBSI:9ZK5)
196,0.727042012,5.900372664,0.003127667,880.6259083,0.002236048,651.4569826,0.019543521,4550.878123,847.8343157,16994.83515,0.606629782
197,0.690663801,10.59077768,0.004922683,798.1429565,0.00200831,595.6654031,2.141906699,4898.401321,2102.432963,35560.83066,0.535273125
198,0.701703989,7.147575838,0.005524007,707.642001,0.002621215,516.2438978,0.306837547,4199.917275,1653.80289,27177.06978,0.583341568
199,0.665332834,10.26715266,0.007556737,684.6983095,0.003558003,509.6219106,0.194906366,4217.00507,615.1020176,11028.0915,0.504039313
200,0.664290822,9.540435308,0.005865207,695.8289503,0.003420158,522.1664893,0.079634713,4419.072684,1645.616899,24465.60749,0.534591163
201,0.755105963,4.979511896,0.004260158,943.8481898,0.003093028,729.2839583,0.021152549,4576.697939,195.7094083,4822.727583,0.648249327
202,0.837420685,3.028401114,0.007988823,965.6949496,0.005922934,828.2437374,0.04535663,2502.108877,121.7083268,4078.379633,0.740900735
203,0.726916097,124.6242261,0.01253446,1211.843044,0.002380722,950.9046425,117.3572527,6138.435966,978.6366319,28374.76978,0.430409017
204,0.638698829,11.43674425,0.002050924,1234.186725,0.001063032,858.1787081,0.038015865,10266.11976,908.8650875,16990.0432,0.484186893
205,0.715072703,7.342130441,0.004675738,870.2881115,0.002858426,671.3713478,0.05253013,4267.785436,437.6854381,9881.481384,0.580669231
206,0.75666285,4.915999429,0.00623406,1135.636826,0.003229128,898.3144354,0.108155376,4615.977771,122.8069072,3059.457347,0.638859525
207,0.689704642,38.38968565,0.019648048,835.3439535,0.006890709,623.9179588,29.40117397,4786.687228,1286.590262,25711.78284,0.481154785
208,0.778429587,4.48950996,0.009158508,761.2958614,0.004693613,639.8614697,0.100417492,2255.506336,127.530144,3189.067541,0.651872195
209,0.722193317,11.22471669,0.014413801,775.2900399,0.005429053,622.8102318,3.876391583,3167.086166,406.7976707,8198.291687,0.542567544
210,0.577402511,17.30243184,0.008804744,619.3796257,0.004225555,398.8450781,0.261242128,6742.152772,1605.535144,18458.52812,0.441913803
211,0.8226626,3.373653992,0.003587075,1298.064097,0.002752452,1093.326269,0.015862154,3742.772042,83.48956654,2553.27866,0.712241224
212,0.721304807,8.886425482,0.008891854,1103.540508,0.003018609,898.8205282,0.539555835,4435.787062,539.9068053,14248.79907,0.542063354
213,0.727426564,11.63765958,0.017899752,1057.852209,0.004116728,845.5366855,3.617112718,4402.76235,297.9281162,7414.767024,0.528811235
214,0.649487298,10.14644829,0.006631869,501.8387682,0.003676642,367.4726184,0.099096307,3225.557688,1364.475874,18890.60212,0.517480712
215,0.667092312,10.15151994,0.005797761,908.6322374,0.002943328,675.9665361,0.119445655,5475.860086,1445.539369,28787.5107,0.515793149
216,0.709011027,7.101527944,0.004235477,785.4524331,0.002458315,598.9756667,0.050317685,3748.736463,726.9419065,13840.40517,0.562622849
217,0.786121671,4.049484796,0.00310482,810.3001599,0.002388634,666.5154509,0.013672267,2560.411579,688.6626894,13409.96581,0.666901243
218,0.783229024,4.379372702,0.002958582,905.2776078,0.00198914,754.3939933,0.023454279,2653.086297,787.911665,18801.94141,0.655630456
219,0.730065763,6.916857465,0.001854675,1041.464638,0.001253816,805.586687,0.017584754,5225.54047,724.3218219,14764.36189,0.579298419
220,0.697520928,8.058947917,0.002249354,1344.982442,0.001207289,983.1446585,0.048496223,7783.399123,515.057842,10749.1532,0.554151141
221,0.741140349,38.95546073,0.019467289,1167.029912,0.003864257,860.9183937,33.21648242,7034.401277,724.6337595,18425.94196,0.475853194
222,0.795812431,22.0257634,0.019136009,1228.861482,0.003998634,1002.931868,18.21663572,4175.950621,528.0353136,16146.00586,0.55102976
223,0.802122137,23.52137413,0.021617038,1196.33916,0.005019469,983.3312947,19.816278,3946.409497,515.020402,15767.77296,0.54669476
224,0.788711946,20.88226552,0.017211698,1201.181203,0.003399051,972.2228531,16.91594677,4307.933075,542.2392532,15631.28383,0.548691649
225,0.790782578,19.94682289,0.01910492,1173.017277,0.0042952,944.9577978,16.07400942,4330.753583,565.9830628,16259.88655,0.555178804
226,0.758057132,10.2038997,0.005829752,1011.78374,0.002132539,801.5471885,4.63120225,4354.280081,913.5801496,22130.09665,0.595796552
227,0.740912482,6.568376429,0.009990242,840.6175419,0.003783562,654.0573193,0.72458401,4050.656518,969.0997478,21545.08713,0.598819959
228,0.752677949,6.385806148,0.008499197,784.3663608,0.003052183,613.3673564,0.751959069,3646.288002,1155.843203,24241.77775,0.611016757
229,0.75846206,6.838338251,0.005446153,981.9314625,0.002162739,777.3012402,1.015087645,4442.758377,1160.024175,26930.35005,0.610081585
230,0.855551745,21.84182589,0.019884518,1206.599321,0.002969681,1048.386811,19.16417144,3298.313722,123.0983029,4174.678788,0.578807007
231,0.738334088,5.031469818,0.001434164,1216.243111,0.000882,910.5441084,0.013344202,5714.873429,4314.546013,65618.72625,0.61857493
232,0.745617235,4.908155709,0.001160707,1242.923091,0.000844,939.5297698,0.006763738,5691.171308,4583.152879,71866.28305,0.632480263
233,0.676876628,8.376150517,0.001591691,1118.37552,0.000992,778.9683612,0.017358449,8647.347145,3476.645019,51647.25784,0.542407869
234,0.682091602,8.226656066,0.002750074,1092.679733,0.001253461,761.3830689,0.391806427,8026.221542,2882.674703,45619.83386,0.552674455
235,0.70753471,7.601240765,0.001192737,1121.484425,0.000827,816.3150595,0.009702845,7711.834565,3084.005424,44195.83258,0.576366413
236,0.769679138,4.521293345,0.004910873,863.4272856,0.003789145,675.6436727,0.023694098,3370.226512,278.2765392,6140.394975,0.646042114
237,0.782218519,4.078628904,0.005175357,1000.928467,0.0028763,808.6390506,0.063120622,3425.849603,293.5350843,6995.599643,0.667561867
238,0.791642907,3.875971688,0.003878445,937.0753626,0.002790351,761.7054371,0.020798978,3279.422126,328.5787238,7834.035084,0.682212524
239,0.807507784,3.809326692,0.006750261,781.8154044,0.005108632,643.0756297,0.027332332,2748.329935,358.5684953,9464.232711,0.698526316
240,0.820186054,3.051695441,0.002307448,1036.452285,0.001828531,873.7498124,0.008325706,2746.802507,345.9250652,8430.422248,0.7242114
241,0.797458727,4.269694243,0.005048304,934.6137891,0.003580281,760.4018584,0.027472533,3556.798027,419.6460347,11560.24258,0.679661017
242,0.777409445,4.598567277,0.002443401,951.7037049,0.001910745,738.2611202,0.010138436,4447.263031,409.5441193,9344.933759,0.659872999
243,0.792219259,4.515556975,0.002514995,951.2428064,0.001842207,773.4642904,0.016627778,3691.862355,430.0330618,10391.64006,0.671559852
244,0.776204114,4.934834825,0.002500696,1006.784232,0.001765002,788.4768483,0.014665216,4642.213851,412.1730818,8602.882628,0.647741935
245,0.798035208,5.611777799,0.007483987,1105.48076,0.002299072,914.8305725,1.353572019,3829.636608,408.4958113,10348.20707,0.652203028
246,0.810247035,3.325657148,0.002763191,1428.388485,0.001576853,1164.217849,0.026657923,4630.164721,367.2868287,8620.342606,0.709169129
247,0.767229541,4.826246583,0.001547442,1259.768224,0.001136066,989.2754784,0.008290863,5607.746455,404.0915763,8198.105422,0.640144382
248,0.797101739,4.358718232,0.00363147,1035.574874,0.002393742,847.3105433,0.023498248,3911.745807,360.988716,8825.294799,0.66908632
249,0.76181175,5.241071744,0.002912157,1121.557126,0.001696506,884.0663838,0.031275401,4684.213898,918.0263542,22488.78185,0.625913127
250,0.768389136,5.106905034,0.002134819,1206.639581,0.001441137,951.8687345,0.019082519,5394.658148,894.3396771,21045.35018,0.637675335
251,0.769274335,5.068477217,0.002058658,1186.723377,0.001355673,940.1818249,0.016046728,5166.340787,964.9026511,22350.17534,0.637567407
252,0.854216046,3.197175921,0.011450657,1035.771644,0.005331567,923.6647468,0.136562409,2724.345117,55.0387972,1865.392349,0.747803288
253,0.735346836,6.239563607,0.003444786,666.8613714,0.002358275,531.6696865,0.025571616,3052.423833,671.4646246,10618.30584,0.596840121
254,0.74542979,6.143746349,0.005189559,690.8852545,0.00331111,557.2275224,0.053723098,3148.110413,543.4371977,11623.11331,0.618972129
255,0.890896588,2.071606863,0.010662478,1306.993123,0.007175144,1165.162311,0.042846624,2737.205451,28.04334371,1076.446388,0.823469388
256,0.829129526,3.194084798,0.005365856,920.4242436,0.003018391,793.3853563,0.048210975,2272.059143,98.6242767,2777.155658,0.717867411
257,0.834395774,3.306303801,0.014694198,921.9928572,0.005016579,794.0752075,0.342438265,2217.106362,111.1981519,3302.377789,0.716091954
258,0.794438537,3.729584804,0.005186378,800.7887742,0.003399722,667.6994952,0.035195103,2300.443047,118.4596231,2700.694392,0.674847538
259,0.797416792,6.510361565,0.013442891,924.0420167,0.002857288,775.9702453,2.677638827,2635.167707,126.2786263,3199.722972,0.626326025
260,0.839207876,10.37619823,0.02506593,762.4765979,0.00766838,660.7085101,7.68081859,1941.441466,122.7152487,3228.328553,0.637860496
261,0.779445184,13.36499681,0.017497744,745.964388,0.004173466,589.5851553,9.809164926,2607.331802,252.8737385,5189.012268,0.577900641
262,0.814582522,4.621211827,0.00450657,1110.505681,0.002832716,951.2450063,0.065003278,3094.781731,84.14417089,2336.830667,0.672185733
263,0.819196276,11.23429938,0.010887344,1333.230868,0.002193228,1114.106564,8.19963743,3720.831173,279.0690845,7891.358074,0.630489351
264,0.830778127,8.311201987,0.026485152,819.9234343,0.004626796,727.751764,3.508928997,1939.807199,78.85984868,2139.53523,0.620919161
265,0.838648979,21.85769751,0.022537431,1145.373833,0.005400425,969.5051569,19.17192152,3176.681106,244.3780182,6979.438513,0.580680031
266,0.785845064,4.376539328,0.002757661,1028.076203,0.002061024,823.6139953,0.013755045,4199.584822,575.4183997,15582.42439,0.676300387
267,0.775726795,4.834362877,0.004627324,762.2932863,0.00340451,604.2934772,0.028420478,3265.785766,923.0457819,20404.24834,0.656341887
268,0.759190431,5.448709132,0.001547617,1186.772283,0.001162798,919.1812956,0.008362827,6035.420603,924.0365717,20336.06379,0.630955541
269,0.735480286,6.144341142,0.002073291,1021.050335,0.001500684,745.7265882,0.01214751,6356.789398,435.826233,7593.401254,0.609335512
270,0.761157495,5.105396445,0.001338084,1583.609462,0.001063245,1195.982145,0.005738664,8442.075848,471.1979572,10017.07841,0.6515273
271,0.850577675,4.37773138,0.019831164,1276.409255,0.007881293,1107.330592,1.616951564,3524.225247,120.7900806,4017.538099,0.713487654
272,0.81212988,3.732783075,0.002271449,1212.737042,0.001834102,990.7190554,0.008818827,4105.195384,119.163896,3297.080893,0.69752216
273,0.824705855,3.501333226,0.003734955,1120.959455,0.002901794,935.5974786,0.013901863,3636.828803,113.3018615,3384.489479,0.714616128
274,0.84898068,3.22840265,0.003150808,1291.530422,0.002200782,1106.800313,0.025240268,3900.862376,106.4196259,3468.193642,0.744384986
275,0.838028786,3.029024421,0.013049281,774.7098002,0.007445059,656.8472423,0.110761915,2202.715358,46.07933432,1241.3879,0.736578526
276,0.855141301,6.239644807,0.021180151,938.5768042,0.005595628,835.1630121,2.87682278,2002.223362,107.6328702,3485.069637,0.680979078
277,0.828870537,6.206145951,0.018086434,923.2808812,0.005320011,794.9959319,2.272959067,2832.892991,182.4978349,5293.99396,0.653368722
278,0.735472695,6.412300127,0.003680679,1063.890072,0.001907544,815.2972198,0.064266871,5405.646022,943.8749802,22360.67294,0.603868163
279,0.713933243,9.224344467,0.002905915,1011.689557,0.001565177,778.1104314,0.044239322,6107.421027,613.2053894,12609.62021,0.554756944
280,0.816654143,3.980274336,0.004117967,870.4504852,0.003316929,738.5388321,0.018386012,2805.777126,152.3153907,3958.410808,0.703635621
281,0.821175994,3.55855462,0.007690632,783.4853046,0.005796495,669.0520701,0.039624648,2162.252656,101.2672596,2852.654319,0.711469534
